Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,DOT_ID_Reporting_Airline,IATA_CODE_Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum
2015,1,1,7,3,07/01/15,AA,19805,AA,N372AA,7,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1215,1213,-2,0,0,-1,1200-1259,13,1226,1623,4,1643,1627,-16,0,0,-2,1600-1659,0,,0,508,494,477,1,3711,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,8,4,08/01/15,AA,19805,AA,N372AA,7,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1215,1211,-4,0,0,-1,1200-1259,14,1225,1620,6,1643,1626,-17,0,0,-2,1600-1659,0,,0,508,495,475,1,3711,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,9,5,09/01/15,AA,19805,AA,N374AA,7,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1215,1214,-1,0,0,-1,1200-1259,12,1226,1626,7,1643,1633,-10,0,0,-1,1600-1659,0,,0,508,499,480,1,3711,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,10,6,10/01/15,AA,19805,AA,N385AA,7,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1215,1211,-4,0,0,-1,1200-1259,14,1225,1605,4,1643,1609,-34,0,0,-2,1600-1659,0,,0,508,478,460,1,3711,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,11,7,11/01/15,AA,19805,AA,N357AA,7,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1215,1411,116,116,1,7,1200-1259,20,1431,1812,3,1643,1815,92,92,1,6,1600-1659,0,,0,508,484,461,1,3711,11,45,0,0,0,47,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,12,1,12/01/15,AA,19805,AA,N385AA,7,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1215,1213,-2,0,0,-1,1200-1259,27,1240,1649,5,1643,1654,11,11,0,0,1600-1659,0,,0,508,521,489,1,3711,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,13,2,13/01/15,AA,19805,AA,N357AA,7,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1215,1218,3,3,0,0,1200-1259,16,1234,1647,4,1643,1651,8,8,0,0,1600-1659,0,,0,508,513,493,1,3711,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,14,3,14/01/15,AA,19805,AA,N372AA,7,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1215,1218,3,3,0,0,1200-1259,15,1233,1629,5,1643,1634,-9,0,0,-1,1600-1659,0,,0,508,496,476,1,3711,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,15,4,15/01/15,AA,19805,AA,N382AA,7,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1215,1216,1,1,0,0,1200-1259,20,1236,1642,3,1643,1645,2,2,0,0,1600-1659,0,,0,508,509,486,1,3711,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,16,5,16/01/15,AA,19805,AA,N352AA,7,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1215,1319,64,64,1,4,1200-1259,28,1347,1732,6,1643,1738,55,55,1,3,1600-1659,0,,0,508,499,465,1,3711,11,55,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,17,6,17/01/15,AA,19805,AA,N378AA,7,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1215,1216,1,1,0,0,1200-1259,10,1226,1636,5,1643,1641,-2,0,0,-1,1600-1659,0,,0,508,505,490,1,3711,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,18,7,18/01/15,AA,19805,AA,N377AA,7,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1215,1229,14,14,0,0,1200-1259,14,1243,1708,5,1643,1713,30,30,1,2,1600-1659,0,,0,508,524,505,1,3711,11,14,0,16,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,19,1,19/01/15,AA,19805,AA,N365AA,7,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1215,1203,-12,0,0,-1,1200-1259,15,1218,1610,5,1643,1615,-28,0,0,-2,1600-1659,0,,0,508,492,472,1,3711,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,20,2,20/01/15,AA,19805,AA,N390AA,7,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1215,1252,37,37,1,2,1200-1259,16,1308,1702,5,1643,1707,24,24,1,1,1600-1659,0,,0,508,495,474,1,3711,11,24,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,21,3,21/01/15,AA,19805,AA,N353AA,7,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1215,1215,0,0,0,0,1200-1259,18,1233,1626,5,1643,1631,-12,0,0,-1,1600-1659,0,,0,508,496,473,1,3711,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,22,4,22/01/15,AA,19805,AA,N360AA,7,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1215,1215,0,0,0,0,1200-1259,17,1232,1604,3,1643,1607,-36,0,0,-2,1600-1659,0,,0,508,472,452,1,3711,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,23,5,23/01/15,AA,19805,AA,N377AA,7,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1215,1227,12,12,0,0,1200-1259,17,1244,1644,3,1643,1647,4,4,0,0,1600-1659,0,,0,508,500,480,1,3711,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,24,6,24/01/15,AA,19805,AA,N396AA,7,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1215,1215,0,0,0,0,1200-1259,14,1229,1639,7,1643,1646,3,3,0,0,1600-1659,0,,0,508,511,490,1,3711,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,25,7,25/01/15,AA,19805,AA,N385AA,7,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1215,1209,-6,0,0,-1,1200-1259,16,1225,1610,5,1643,1615,-28,0,0,-2,1600-1659,0,,0,508,486,465,1,3711,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,26,1,26/01/15,AA,19805,AA,N376AA,7,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1215,1205,-10,0,0,-1,1200-1259,13,1218,1549,5,1643,1554,-49,0,0,-2,1600-1659,0,,0,508,469,451,1,3711,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,27,2,27/01/15,AA,19805,AA,N367AA,7,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1215,1216,1,1,0,0,1200-1259,12,1228,1616,8,1643,1624,-19,0,0,-2,1600-1659,0,,0,508,488,468,1,3711,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,28,3,28/01/15,AA,19805,AA,N374AA,7,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1215,1316,61,61,1,4,1200-1259,16,1332,1730,5,1643,1735,52,52,1,3,1600-1659,0,,0,508,499,478,1,3711,11,22,0,0,0,30,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,29,4,29/01/15,AA,19805,AA,N381AA,7,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1215,1210,-5,0,0,-1,1200-1259,15,1225,1628,4,1643,1632,-11,0,0,-1,1600-1659,0,,0,508,502,483,1,3711,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,30,5,30/01/15,AA,19805,AA,N356AA,7,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1215,1208,-7,0,0,-1,1200-1259,15,1223,1639,5,1643,1644,1,1,0,0,1600-1659,0,,0,508,516,496,1,3711,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,31,6,31/01/15,AA,19805,AA,N357AA,7,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13830,1383002,33830,OGG,"Kahului, HI",HI,15,Hawaii,2,1215,1211,-4,0,0,-1,1200-1259,15,1226,1632,6,1643,1638,-5,0,0,-1,1600-1659,0,,0,508,507,486,1,3711,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,1,4,01/01/15,AA,19805,AA,N368AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1933,108,108,1,7,1700-1759,15,1948,648,11,510,659,109,109,1,7,0001-0559,0,,0,445,446,420,1,3784,11,0,0,1,0,108,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,2,5,02/01/15,AA,19805,AA,N387AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1944,119,119,1,7,1700-1759,17,2001,704,8,510,712,122,122,1,8,0001-0559,0,,0,445,448,423,1,3784,11,3,0,3,0,116,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,3,6,03/01/15,AA,19805,AA,N387AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1852,67,67,1,4,1700-1759,23,1915,616,4,510,620,70,70,1,4,0001-0559,0,,0,445,448,421,1,3784,11,11,0,3,0,56,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,4,7,04/01/15,AA,19805,AA,N382AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1747,2,2,0,0,1700-1759,22,1809,515,4,510,519,9,9,0,0,0001-0559,0,,0,445,452,426,1,3784,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,5,1,05/01/15,AA,19805,AA,N367AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1742,-3,0,0,-1,1700-1759,21,1803,515,6,510,521,11,11,0,0,0001-0559,0,,0,445,459,432,1,3784,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,6,2,06/01/15,AA,19805,AA,N386AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,2234,289,289,1,12,1700-1759,17,2251,957,15,506,1012,306,306,1,12,0001-0559,0,,0,441,458,426,1,3784,11,0,0,17,0,289,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,7,3,07/01/15,AA,19805,AA,N386AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1850,65,65,1,4,1700-1759,30,1920,633,9,506,642,96,96,1,6,0001-0559,0,,0,441,472,433,1,3784,11,0,0,31,0,65,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,8,4,08/01/15,AA,19805,AA,N386AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1743,-2,0,0,-1,1700-1759,22,1805,455,5,506,500,-6,0,0,-1,0001-0559,0,,0,441,437,410,1,3784,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,9,5,09/01/15,AA,19805,AA,N350AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1746,1,1,0,0,1700-1759,18,1804,454,4,506,458,-8,0,0,-1,0001-0559,0,,0,441,432,410,1,3784,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,10,6,10/01/15,AA,19805,AA,N351AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1741,-4,0,0,-1,1700-1759,21,1802,447,6,506,453,-13,0,0,-1,0001-0559,0,,0,441,432,405,1,3784,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,11,7,11/01/15,AA,19805,AA,N351AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,2010,145,145,1,9,1700-1759,17,2027,725,4,506,729,143,143,1,9,0001-0559,0,,0,441,439,418,1,3784,11,3,0,0,0,140,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,12,1,12/01/15,AA,19805,AA,N386AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1737,-8,0,0,-1,1700-1759,21,1758,448,5,506,453,-13,0,0,-1,0001-0559,0,,0,441,436,410,1,3784,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,13,2,13/01/15,AA,19805,AA,N382AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1756,11,11,0,0,1700-1759,20,1816,508,4,506,512,6,6,0,0,0001-0559,0,,0,441,436,412,1,3784,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,14,3,14/01/15,AA,19805,AA,N362AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1745,0,0,0,0,1700-1759,17,1802,455,4,506,459,-7,0,0,-1,0001-0559,0,,0,441,434,413,1,3784,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,15,4,15/01/15,AA,19805,AA,N352AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1735,-10,0,0,-1,1700-1759,28,1803,445,5,506,450,-16,0,0,-2,0001-0559,0,,0,441,435,402,1,3784,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,16,5,16/01/15,AA,19805,AA,N5ERAA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,2251,306,306,1,12,1700-1759,17,2308,946,16,506,1002,296,296,1,12,0001-0559,0,,0,441,431,398,1,3784,11,36,0,0,0,260,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,17,6,17/01/15,AA,19805,AA,N355AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1733,-12,0,0,-1,1700-1759,20,1753,428,4,506,432,-34,0,0,-2,0001-0559,0,,0,441,419,395,1,3784,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,18,7,18/01/15,AA,19805,AA,N382AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1851,66,66,1,4,1700-1759,18,1909,545,6,506,551,45,45,1,3,0001-0559,0,,0,441,420,396,1,3784,11,5,0,0,0,40,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,19,1,19/01/15,AA,19805,AA,N376AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1741,-4,0,0,-1,1700-1759,19,1800,450,11,506,501,-5,0,0,-1,0001-0559,0,,0,441,440,410,1,3784,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,20,2,20/01/15,AA,19805,AA,N373AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1720,-25,0,0,-2,1700-1759,28,1748,438,4,506,442,-24,0,0,-2,0001-0559,0,,0,441,442,410,1,3784,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,21,3,21/01/15,AA,19805,AA,N373AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1734,-11,0,0,-1,1700-1759,24,1758,500,4,506,504,-2,0,0,-1,0001-0559,0,,0,441,450,422,1,3784,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,22,4,22/01/15,AA,19805,AA,N369AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1733,-12,0,0,-1,1700-1759,23,1756,458,5,506,503,-3,0,0,-1,0001-0559,0,,0,441,450,422,1,3784,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,23,5,23/01/15,AA,19805,AA,N399AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1758,13,13,0,0,1700-1759,17,1815,518,4,506,522,16,16,1,1,0001-0559,0,,0,441,444,423,1,3784,11,0,0,3,0,13,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,24,6,24/01/15,AA,19805,AA,N381AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1726,-19,0,0,-2,1700-1759,34,1800,500,7,506,507,1,1,0,0,0001-0559,0,,0,441,461,420,1,3784,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,25,7,25/01/15,AA,19805,AA,N383AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1736,-9,0,0,-1,1700-1759,22,1758,500,3,506,503,-3,0,0,-1,0001-0559,0,,0,441,447,422,1,3784,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,26,1,26/01/15,AA,19805,AA,N383AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1728,-17,0,0,-2,1700-1759,26,1754,456,3,506,459,-7,0,0,-1,0001-0559,0,,0,441,451,422,1,3784,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,27,2,27/01/15,AA,19805,AA,N357AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1725,-20,0,0,-2,1700-1759,17,1742,430,4,506,434,-32,0,0,-2,0001-0559,0,,0,441,429,408,1,3784,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,28,3,28/01/15,AA,19805,AA,N359AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1739,-6,0,0,-1,1700-1759,18,1757,437,4,506,441,-25,0,0,-2,0001-0559,0,,0,441,422,400,1,3784,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,29,4,29/01/15,AA,19805,AA,N357AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1730,-15,0,0,-1,1700-1759,31,1801,434,4,506,438,-28,0,0,-2,0001-0559,0,,0,441,428,393,1,3784,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,1,30,5,30/01/15,AA,19805,AA,N360AA,8,12173,1217302,32134,HNL,"Honolulu, HI",HI,15,Hawaii,2,11298,1129803,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1745,1735,-10,0,0,-1,1700-1759,26,1801,505,8,506,513,7,7,0,0,0001-0559,0,,0,441,458,424,1,3784,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
